Date,SitNum,Landmark,Bearing,Zone,Reticle,How.Measured,Min,Best,Max,Observer,How.Seen,Cue,Class,Species,Behavior,Demo,Calves,Acoustic,Comment,X,Y,KM,Boundary,Boundary.KM,Effort.Obs,Eff.Scan,Eye.Height
2021-07-08 17:01:24,243,N/A,219.39,-0.1,-4.83,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:01:23,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.621
2021-07-08 17:02:16,244,N/A,235.09,-0.1,0.27,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:02:14,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.62586666666667
2021-07-08 17:03:10,245,N/A,253.89,-0.1,2.12,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:03:08,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.63183333333333
2021-07-08 17:03:36,246,N/A,283.03,-0.1,1.42,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:03:33,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.634
2021-07-08 17:04:04,247,N/A,333.14,-0.1,-2.51,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:04:02,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.63633333333333
2021-07-08 17:04:53,248,N/A,360,-0.1,-4.59,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:04:48,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.64041666666667
2021-07-08 17:05:19,249,N/A,31.02,-0.1,-3.47,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:05:17,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.64258333333333
2021-07-08 17:06:07,250,N/A,48.76,-0.1,-0.2,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:06:04,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.6467
2021-07-08 17:06:41,251,N/A,60.32,-0.1,1.27,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:06:39,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.6501
2021-07-08 17:07:10,252,N/A,70.59,-0.1,2.83,No answer,1,1,1,Eric Keen,BigEyes,Blow,MarMam,Humpback,Active,2021-07-08 17:07:08,-1,Can't check now,NA,NA,NA,NA,NA,NA,1,0,8.653
